Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-12-16 00:00:00-05:00,14.307352502290048,14.664823610763358,14.145640580003317,14.511621475219727,15207800,0.0,0.0
2013-12-17 00:00:00-05:00,14.460561040286118,14.673341517553517,14.358427320294044,14.639297485351562,15641100,0.0,0.0
2013-12-18 00:00:00-05:00,14.630779245530261,14.792491163969446,14.375441817904186,14.392464637756348,22478500,0.0,0.0
2013-12-19 00:00:00-05:00,14.043510240495037,14.315868967235595,13.992443385077697,14.111599922180176,17758400,0.0,0.0
2013-12-20 00:00:00-05:00,14.222245046148753,14.332891793503395,14.086065682778475,14.111599922180176,27821300,0.0,0.0
2013-12-23 00:00:00-05:00,14.19670663823812,14.24777347282149,13.924348022612948,14.18819522857666,11577900,0.0,0.0
2013-12-24 00:00:00-05:00,14.230755819925696,14.758452046816828,14.222244407174193,14.715896606445312,9338000,0.0,0.0
2013-12-26 00:00:00-05:00,14.818030312691345,15.005276523066396,14.579715625807285,14.715896606445312,9427900,0.0,0.0
2013-12-27 00:00:00-05:00,14.801002199744884,14.86909185404686,14.690357120273703,14.860580444335938,7344500,0.0,0.0
2013-12-30 00:00:00-05:00,14.741425487212124,14.979740113729493,14.53715650307677,14.562690734863281,12358400,0.0,0.0
2013-12-31 00:00:00-05:00,14.452043239880611,15.022294731892615,14.38395358218002,15.005271911621094,13362600,0.0,0.0
2014-01-02 00:00:00-05:00,15.286145798281824,15.618084383544357,15.243590360282322,15.584038734436035,17437300,0.0,0.0
2014-01-03 00:00:00-05:00,15.686172506778156,15.762773586308988,15.388279600090007,15.447857856750488,13974300,0.0,0.0
2014-01-06 00:00:00-05:00,15.703193574286283,15.796815842836272,15.464878950898322,15.618081092834473,11572400,0.0,0.0
2014-01-07 00:00:00-05:00,15.481903845410825,15.575526126499971,15.277634836599358,15.549993515014648,10197600,0.0,0.0
2014-01-08 00:00:00-05:00,15.413812842846557,15.413812842846557,15.132942777096734,15.28614330291748,13334700,0.0,0.0
2014-01-09 00:00:00-05:00,15.24359060557546,15.269124842817586,15.047832990210267,15.098899841308594,10538600,0.0,0.0
2014-01-10 00:00:00-05:00,15.33720842049431,15.660633846700629,15.243584544551696,15.473387718200684,15409700,0.0,0.0
2014-01-13 00:00:00-05:00,15.430833393827522,15.490413267541348,15.056341070796869,15.464879035949707,13278200,0.0,0.0
2014-01-14 00:00:00-05:00,15.396789414771522,15.549991557945061,15.056341109600087,15.14996337890625,12127200,0.0,0.0
2014-01-15 00:00:00-05:00,15.013783818605361,15.430833188746004,14.962716979486345,15.354233741760254,8504400,0.0,0.0
2014-01-16 00:00:00-05:00,15.481905914257876,15.57552820785777,15.277636878149938,15.498927116394043,8824300,0.0,0.0
2014-01-17 00:00:00-05:00,15.703198598197655,16.086202452186576,15.703198598197655,15.975557327270508,19137300,0.0,0.0
2014-01-21 00:00:00-05:00,15.967042902769716,16.42664776555476,15.847886387119107,16.384092330932617,18186700,0.0,0.0
2014-01-22 00:00:00-05:00,16.17131217677795,16.17131217677795,15.890442082853552,16.001087188720703,11668400,0.0,0.0
2014-01-23 00:00:00-05:00,16.247911606766202,16.68198382112285,16.23940019589031,16.435157775878906,18033900,0.0,0.0
2014-01-24 00:00:00-05:00,16.562828914192767,16.979880011311707,15.924487584795877,16.196847915649414,22899500,0.0,0.0
2014-01-27 00:00:00-05:00,16.06066363989055,16.11173047604406,15.720213736505963,15.771282196044922,13700000,0.0,0.0
2014-01-28 00:00:00-05:00,15.84788664753214,16.06917685926644,15.737239918279192,16.001087188720703,11698900,0.0,0.0
2014-01-29 00:00:00-05:00,16.26493566083732,16.681985085040104,16.230890014754273,16.613895416259766,20759800,0.0,0.0
2014-01-30 00:00:00-05:00,16.043640790439337,16.486224365314254,15.958528314750247,16.35855484008789,17025000,0.0,0.0
2014-01-31 00:00:00-05:00,16.45217952795844,16.65644850554196,16.222376319407406,16.409624099731445,16130300,0.0,0.0
2014-02-03 00:00:00-05:00,16.57984549265884,16.818160083598915,16.409622176317647,16.42664337158203,17360300,0.0,0.0
2014-02-04 00:00:00-05:00,16.31599399030378,16.426639035550043,16.17981472382304,16.29897117614746,13351500,0.0,0.0
2014-02-05 00:00:00-05:00,16.350045554652365,16.443669452414095,15.77979562722556,15.7968168258667,14268100,0.0,0.0
2014-02-06 00:00:00-05:00,15.890448871285754,16.00109402442074,15.60957865737303,15.745758056640625,7270400,0.0,0.0
2014-02-07 00:00:00-05:00,15.83086752716517,16.162804545798277,15.788310458503119,16.07769203186035,10385700,0.0,0.0
2014-02-10 00:00:00-05:00,16.28195456827941,16.520269187152948,16.256421960697423,16.409624099731445,10776800,0.0,0.0
2014-02-11 00:00:00-05:00,16.537295654932297,16.78412011517747,16.40962771870991,16.656452178955078,13500600,0.0,0.0
2014-02-12 00:00:00-05:00,16.72454366866748,16.758589321161683,16.009601200149795,16.145780563354492,18589200,0.0,0.0
2014-02-13 00:00:00-05:00,16.31600140587081,17.209678451246972,16.281955762084543,17.09903335571289,21827900,0.0,0.0
2014-02-14 00:00:00-05:00,17.447992679682276,17.652261667467403,17.090521545211896,17.311813354492188,19717500,0.0,0.0
2014-02-18 00:00:00-05:00,17.728866914738745,17.73737832749018,17.15861524748061,17.328840255737305,13883800,0.0,0.0
2014-02-19 00:00:00-05:00,17.29479167332183,17.584173164277413,16.750074336645778,16.826675415039062,14044300,0.0,0.0
2014-02-20 00:00:00-05:00,17.175638167869373,17.899092021878015,16.860722387870553,17.856534957885742,19645300,0.0,0.0
2014-02-21 00:00:00-05:00,17.85653198514837,18.0522895767653,17.652262982149956,17.83099937438965,13874800,0.0,0.0
2014-02-24 00:00:00-05:00,18.077824461003967,18.19698097785825,17.856532627284743,18.069313049316406,15749100,0.0,0.0
2014-02-25 00:00:00-05:00,18.043785737489305,18.256566222019195,17.89058352888598,17.941650390625,12230900,0.0,0.0
2014-02-26 00:00:00-05:00,17.847798961011158,17.97577042496877,17.472414589789437,17.73689079284668,13212600,0.05,0.0
2014-02-27 00:00:00-05:00,17.728360125988118,18.009898013172567,17.506542150138927,17.66010856628418,11472100,0.0,0.0
2014-02-28 00:00:00-05:00,17.677171686432548,17.745423251737474,17.31885056177027,17.387102127075195,12270100,0.0,0.0
2014-03-03 00:00:00-05:00,17.864859564902428,17.93311111054528,17.438286997823305,17.48947525024414,11817000,0.0,0.0
2014-03-04 00:00:00-05:00,17.370037078857422,17.574791734960932,17.24206399495304,17.370037078857422,9318100,0.0,0.0
2014-03-05 00:00:00-05:00,17.421228723350495,17.62598341926527,17.17381578209159,17.387102127075195,10306100,0.0,0.0
2014-03-06 00:00:00-05:00,17.506538337262615,17.549194942570008,17.259125470193215,17.36150360107422,10918600,0.0,0.0
2014-03-07 00:00:00-05:00,16.960527187535988,17.139688539726766,16.8154924270941,16.986122131347656,11147500,0.0,0.0
2014-03-10 00:00:00-04:00,16.994653671263176,17.003185319146173,16.704584152223152,16.849618911743164,7728000,0.0,0.0
2014-03-11 00:00:00-04:00,16.943466498507107,17.07143797047332,16.841088344586808,16.909339904785156,10476900,0.0,0.0
2014-03-12 00:00:00-04:00,17.156749041773097,17.38709698958613,17.09702914318286,17.35297203063965,10076200,0.0,0.0
2014-03-13 00:00:00-04:00,17.37003806952153,17.796610700877203,17.250596626215035,17.73689079284668,12390200,0.0,0.0
2014-03-14 00:00:00-04:00,17.91604902077578,18.001363865371392,17.617447878313786,17.839265823364258,12194000,0.0,0.0
2014-03-17 00:00:00-04:00,17.728357145268607,17.822202007054656,17.438287658485688,17.446819305419922,10722200,0.0,0.0
2014-03-18 00:00:00-04:00,17.03730879605507,17.387098192493568,17.028777148916895,17.250595092773438,11402600,0.0,0.0
2014-03-19 00:00:00-04:00,16.977594386856943,17.0714409084979,16.4913017333462,16.542490005493164,13300000,0.0,0.0
2014-03-20 00:00:00-04:00,16.371857884167234,16.747240624408622,16.295074681107533,16.56808090209961,9341000,0.0,0.0
2014-03-21 00:00:00-04:00,16.798426796625005,16.806958442550076,16.354790971991818,16.551013946533203,16002500,0.0,0.0
2014-03-24 00:00:00-04:00,16.337729767127858,16.380388002202384,15.655214278388293,15.808780670166016,15150300,0.0,0.0
2014-03-25 00:00:00-04:00,15.88556873716754,16.039133548788726,15.680812400514396,15.800253868103027,8651600,0.0,0.0
2014-03-26 00:00:00-04:00,15.791716660841299,15.894093165892391,15.220109354696216,15.254234313964844,15661600,0.0,0.0
2014-03-27 00:00:00-04:00,15.211579414750469,15.561368829536317,15.1177329185534,15.42486572265625,12531300,0.0,0.0
2014-03-28 00:00:00-04:00,15.365147073627517,15.749061482913802,15.185985714164165,15.612558364868164,12542500,0.0,0.0
2014-03-31 00:00:00-04:00,15.510176587948196,15.60402306004364,15.143323972205984,15.211575508117676,10144600,0.0,0.0
2014-04-01 00:00:00-04:00,15.296895338162903,15.433398454634048,15.134797277136354,15.262768745422363,8008000,0.0,0.0
2014-04-02 00:00:00-04:00,15.569897550696085,16.005001732313715,15.569897550696085,15.8855619430542,14418500,0.0,0.0
2014-04-03 00:00:00-04:00,15.740532029381159,15.749062050726716,15.49311910197482,15.655217170715332,10580300,0.0,0.0
2014-04-04 00:00:00-04:00,16.115914167538296,16.218292319343732,15.680809870044854,15.766124725341797,9460700,0.0,0.0
2014-04-07 00:00:00-04:00,15.697873786425454,15.885566800939388,15.544307366276083,15.655217170715332,6474000,0.0,0.0
2014-04-08 00:00:00-04:00,15.953814495304723,16.081785938661085,15.825841424703171,16.030597686767578,7522600,0.0,0.0
2014-04-09 00:00:00-04:00,15.842904994290445,16.39744901001115,15.783185094831397,16.15003776550293,10035000,0.0,0.0
2014-04-10 00:00:00-04:00,16.286540573480305,16.354792118420043,15.945282848781606,16.030597686767578,9889900,0.0,0.0
2014-04-11 00:00:00-04:00,16.03912668899711,16.337727789390986,15.851435359125718,15.8855619430542,8482300,0.0,0.0
2014-04-14 00:00:00-04:00,16.0732613408163,16.209764490557106,15.979414815152278,16.064729690551758,11703900,0.0,0.0
2014-04-15 00:00:00-04:00,15.552837003883093,15.877033099445512,15.433397193541872,15.817313194274902,10447900,0.0,0.0
2014-04-16 00:00:00-04:00,15.800247358874758,15.851435608327128,15.535771211006434,15.629617691040039,7649300,0.0,0.0
2014-04-17 00:00:00-04:00,15.68934038900405,15.731998627204804,15.313957656309812,15.339550971984863,8633100,0.0,0.0
2014-04-21 00:00:00-04:00,15.271301700435401,15.382211509087655,14.648505974834931,14.742352485656738,25719200,0.0,0.0
2014-04-22 00:00:00-04:00,14.947105848121115,15.0409507233484,14.81060273211279,14.972699165344238,18948500,0.0,0.0
2014-04-23 00:00:00-04:00,15.040948835228237,15.356613268399943,14.895914089270203,15.194515228271484,12320300,0.0,0.0
2014-04-24 00:00:00-04:00,15.015358314712723,15.271301265904203,14.844728595754669,14.904448509216309,13352300,0.0,0.0
2014-04-25 00:00:00-04:00,15.040950774345378,15.271300393607499,14.955637546985042,15.262768745422363,10665000,0.0,0.0
2014-04-28 00:00:00-04:00,15.254237708755488,15.271301005809798,14.733820166563596,14.785008430480957,14423700,0.0,0.0
2014-04-29 00:00:00-04:00,14.912974282095096,15.185980423065585,14.81912943816459,15.075072288513184,11074000,0.0,0.0
2014-04-30 00:00:00-04:00,14.853260244427132,15.160393087653388,14.802071979637955,14.904448509216309,11828100,0.0,0.0
2014-05-01 00:00:00-04:00,14.742351509406541,14.793539772262507,14.563190148542358,14.59731674194336,13209200,0.0,0.0
2014-05-02 00:00:00-04:00,14.665565904489753,14.912977157226791,14.546124474353862,14.844725608825684,12876800,0.0,0.0
2014-05-05 00:00:00-04:00,15.032421612057647,15.058014930829437,14.81913527698288,14.904448509216309,8555300,0.0,0.0
2014-05-06 00:00:00-04:00,14.947102403409117,14.981227360924004,14.81913096504932,14.887382507324219,5257600,0.0,0.0
2014-05-07 00:00:00-04:00,14.802072400817655,14.853260667063347,14.614379379174041,14.742352485656738,8865300,0.0,0.0
2014-05-08 00:00:00-04:00,14.750881444595143,14.81060134886551,14.546125162460521,14.648503303527832,6941300,0.0,0.0
2014-05-09 00:00:00-04:00,14.759409762495132,14.827661306253388,14.571718423971223,14.699689865112305,6686000,0.0,0.0
2014-05-12 00:00:00-04:00,14.895913493712328,14.912976787200542,14.767942047041185,14.810600280761719,5839200,0.0,0.0
2014-05-13 00:00:00-04:00,14.827664996672588,14.921511502914338,14.69116187518217,14.716756820678711,5048400,0.0,0.0
2014-05-14 00:00:00-04:00,14.870320549693075,15.015355293451087,14.819132295203563,14.844725608825684,7907500,0.0,0.0
2014-05-15 00:00:00-04:00,14.802066515991653,14.810598161514967,14.290179175307749,14.375494003295898,12810000,0.0,0.0
2014-05-16 00:00:00-04:00,14.349899734671583,14.349899734671583,14.085425220118305,14.179271697998047,6932800,0.0,0.0
2014-05-19 00:00:00-04:00,14.256058525372774,14.281653472593156,13.94892729495655,14.128087043762207,9567100,0.0,0.0
2014-05-20 00:00:00-04:00,14.042766415456471,14.281647609711184,14.034236397130417,14.213396072387695,6245300,0.0,0.0
2014-05-21 00:00:00-04:00,14.170743966083434,14.332840401608097,14.076897462282979,14.315778732299805,6173500,0.0,0.0
2014-05-22 00:00:00-04:00,14.460811684501724,14.469341704463073,14.102490638048282,14.153678894042969,8605600,0.0,0.0
2014-05-23 00:00:00-04:00,14.17927465811958,14.273119528345676,14.059833217543455,14.09395980834961,5805900,0.0,0.0
2014-05-27 00:00:00-04:00,13.957454358602542,13.957454358602542,13.556475933734095,13.599132537841797,12191200,0.0,0.0
2014-05-28 00:00:00-04:00,13.582019566105746,13.624811221667626,13.239687953976587,13.427969932556152,11999600,0.05,0.0
2014-05-29 00:00:00-04:00,13.41084902348558,13.718948181767734,13.39373204083317,13.496432304382324,8912400,0.0,0.0
2014-05-30 00:00:00-04:00,13.564900548819516,13.795974950683998,13.45364259416433,13.787416458129883,13017200,0.0,0.0
2014-06-02 00:00:00-04:00,13.753181913772423,13.78741588255975,13.547782998144879,13.607690811157227,7319200,0.0,0.0
2014-06-03 00:00:00-04:00,13.62481088455938,13.770302020160234,13.4279696003182,13.6676025390625,6550700,0.0,0.0
2014-06-04 00:00:00-04:00,13.701835988982108,13.72751147193632,13.573461022759867,13.624811172485352,6503500,0.0,0.0
2014-06-05 00:00:00-04:00,13.71895438737709,13.932911870217472,13.701837396982008,13.770303726196289,7417700,0.0,0.0
2014-06-06 00:00:00-04:00,13.83876710635622,13.864442586477375,13.530668690548023,13.736066818237305,6237300,0.0,0.0
2014-06-09 00:00:00-04:00,13.753184671554607,13.907234297256593,13.667602180973539,13.676159858703613,4593900,0.0,0.0
2014-06-10 00:00:00-04:00,13.787416434500695,13.941466035479671,13.778857941961249,13.915790557861328,6352300,0.0,0.0
2014-06-11 00:00:00-04:00,14.009929765802022,14.163977706072826,13.89867101562477,14.06983757019043,7668100,0.0,0.0
2014-06-12 00:00:00-04:00,14.163980317863492,14.37793773434098,14.138306472600142,14.3351469039917,8992700,0.0,0.0
2014-06-13 00:00:00-04:00,14.326588992087414,14.600454235099527,14.10407307404867,14.540546417236328,11771500,0.0,0.0
2014-06-16 00:00:00-04:00,14.566220400709952,14.643245196446355,14.39505382521451,14.497754096984863,8929300,0.0,0.0
